SubmissionDate,start,date_of_collection,cluster,village,house,position,on,off,AnophelesF,CulesF,AedesF,AnophelesM,CulexM,AedesM,comments_house,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2023-11-30T16:10:45.576Z,2023-11-30T07:55:45.338Z,29/11/2023,orangogrande,OrGr_eticoga,4,inside,22:04:00.000Z,07:02:00.000Z,0,1,0,0,0,0,N,uuid:80a71796-e4ef-4445-afec-124048b4d4d0,uuid:80a71796-e4ef-4445-afec-124048b4d4d0,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:44.789Z,2023-11-30T07:54:08.517Z,29/11/2023,orangogrande,OrGr_eticoga,1,outside,04:00:00.000Z,07:09:00.000Z,0,0,0,0,0,0,N,uuid:4cc883b7-7c58-473d-86d5-14923719727e,uuid:4cc883b7-7c58-473d-86d5-14923719727e,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:44.138Z,2023-11-30T07:51:28.754Z,29/11/2023,orangogrande,OrGr_eticoga,2,inside,22:00:00.000Z,07:00:00.000Z,0,0,0,0,0,0,N,uuid:54cbcd74-a793-4706-885a-3b8e95a73279,uuid:54cbcd74-a793-4706-885a-3b8e95a73279,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:43.479Z,2023-11-30T07:49:19.531Z,29/11/2023,orangogrande,OrGr_eticoga,1,inside,22:02:00.000Z,07:09:00.000Z,0,2,0,0,0,0,O,uuid:10bcf813-8368-4c0a-81fa-31c84b3bfb37,uuid:10bcf813-8368-4c0a-81fa-31c84b3bfb37,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:42.850Z,2023-11-30T07:47:24.763Z,29/11/2023,orangogrande,OrGr_eticoga,3,inside,22:01:00.000Z,07:04:00.000Z,0,0,0,0,0,0,N,uuid:f1398bbb-550d-4f44-b866-815987d44b62,uuid:f1398bbb-550d-4f44-b866-815987d44b62,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:42.308Z,2023-11-30T07:44:23.662Z,29/11/2023,orangogrande,OrGr_eticoga,5,inside,22:00:00.000Z,07:00:00.000Z,1,1,0,0,0,0,N,uuid:393f729c-24ee-430c-b932-9edfe5171cf3,uuid:393f729c-24ee-430c-b932-9edfe5171cf3,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:41.775Z,2023-11-29T09:38:58.586Z,28/11/2023,orangogrande,OrGr_eticoga,,farmland,18:47:00.000Z,07:30:00.000Z,0,1,0,0,0,0,,uuid:c5877a3a-0a7c-4478-bb24-d0989f8ee67d,uuid:c5877a3a-0a7c-4478-bb24-d0989f8ee67d,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:41.175Z,2023-11-29T09:36:47.747Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,01:00:00.000Z,04:00:00.000Z,0,2,0,0,2,0,,uuid:8e4605d5-aad9-477e-95c2-98cdca4b26be,uuid:8e4605d5-aad9-477e-95c2-98cdca4b26be,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:40.527Z,2023-11-29T09:35:32.479Z,28/11/2023,orangogrande,OrGr_eticoga,1,outside,01:05:00.000Z,04:10:00.000Z,0,0,0,0,0,0,,uuid:9e494780-bce5-4c1d-9c68-9620ccf5824f,uuid:9e494780-bce5-4c1d-9c68-9620ccf5824f,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:39.834Z,2023-11-29T09:33:52.232Z,28/11/2023,orangogrande,OrGr_eticoga,1,outside,22:00:00.000Z,01:00:00.000Z,0,1,0,0,0,0,,uuid:363671ed-ebdd-4a38-bfb9-61d4c677c9e1,uuid:363671ed-ebdd-4a38-bfb9-61d4c677c9e1,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:39.221Z,2023-11-29T09:32:36.714Z,28/11/2023,orangogrande,OrGr_eticoga,1,outside,22:03:00.000Z,01:05:00.000Z,0,1,0,0,4,0,,uuid:6e3f2c45-5ec7-489c-9d5b-6d016edd79f4,uuid:6e3f2c45-5ec7-489c-9d5b-6d016edd79f4,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:38.589Z,2023-11-29T09:31:30.820Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,21:02:00.000Z,22:00:00.000Z,0,0,0,0,0,0,,uuid:6bf8cf93-4cf6-4551-9893-2d9ee1fbf8e8,uuid:6bf8cf93-4cf6-4551-9893-2d9ee1fbf8e8,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:37.802Z,2023-11-29T09:30:30.084Z,28/11/2023,orangogrande,OrGr_eticoga,5,inside,19:43:00.000Z,22:00:00.000Z,0,0,0,0,0,0,,uuid:9e2d3c37-29ed-4256-bd1f-bf4622c4304a,uuid:9e2d3c37-29ed-4256-bd1f-bf4622c4304a,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:37.216Z,2023-11-29T09:28:14.213Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,20:01:00.000Z,21:02:00.000Z,0,0,0,0,0,0,,uuid:a0838d73-bc84-45f2-96ed-a31802c08f89,uuid:a0838d73-bc84-45f2-96ed-a31802c08f89,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:36.466Z,2023-11-29T09:26:59.890Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,19:00:00.000Z,20:09:00.000Z,0,0,0,0,0,0,,uuid:210e43b7-5b08-4046-b874-021cb7a2a417,uuid:210e43b7-5b08-4046-b874-021cb7a2a417,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:10:35.788Z,2023-11-29T09:26:03.185Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,18:00:00.000Z,19:00:00.000Z,0,0,0,0,0,0,,uuid:e88424b0-5bcc-46a2-944c-493ab835cf34,uuid:e88424b0-5bcc-46a2-944c-493ab835cf34,704,Assistente,1,1,,,collect:er91NR52R8aKmaRf,0,51123[encrypted:AYulSYYW]
2023-11-30T16:09:24.772Z,2023-11-29T10:17:48.087Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,09:06:00.000Z,10:00:00.000Z,0,0,0,0,0,0,Nada,uuid:9f8563ed-0821-4bfc-83b1-564a9447836f,uuid:9f8563ed-0821-4bfc-83b1-564a9447836f,704,Assistente,1,1,,,collect:7ERgyK7KvWeVFiSJ,0,51123[encrypted:AYulSYYW]
2023-11-30T16:08:02.900Z,2023-11-30T09:10:05.362Z,29/11/2023,orangogrande,OrGr_eticoga,,farmland,19:10:00.000Z,19:05:00.000Z,0,0,0,0,0,0,Nada,uuid:fafec05d-ac35-44da-809c-dae5177f985e,uuid:fafec05d-ac35-44da-809c-dae5177f985e,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:08:02.059Z,2023-11-30T09:05:47.947Z,29/11/2023,orangogrande,OrGr_eticoga,5,outside,08:00:00.000Z,09:00:00.000Z,0,0,0,0,0,0,Nada,uuid:33baf7c6-40ce-48f8-a061-c0c11bc97e70,uuid:33baf7c6-40ce-48f8-a061-c0c11bc97e70,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:08:01.062Z,2023-11-30T09:04:26.904Z,29/11/2023,orangogrande,OrGr_eticoga,5,outside,07:00:00.000Z,08:00:00.000Z,0,0,0,0,0,0,Nada,uuid:a853fa1d-7cbb-4030-9686-2aab50cb1fac,uuid:a853fa1d-7cbb-4030-9686-2aab50cb1fac,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:59.780Z,2023-11-30T08:20:15.462Z,30/11/2023,orangogrande,OrGr_eticoga,5,farmland,04:02:00.000Z,07:00:00.000Z,0,0,0,0,0,0,,uuid:e673ed92-dcfe-4a66-9428-26d1c646bcc1,uuid:e673ed92-dcfe-4a66-9428-26d1c646bcc1,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:59.011Z,2023-11-30T08:18:39.438Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,01:00:00.000Z,04:02:00.000Z,0,0,0,0,0,0,,uuid:dbb2ad32-d32a-4bc1-ba6a-97a4c8df88c4,uuid:dbb2ad32-d32a-4bc1-ba6a-97a4c8df88c4,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:58.274Z,2023-11-30T08:13:30.888Z,30/11/2023,orangogrande,OrGr_eticoga,1,outside,01:04:00.000Z,04:00:00.000Z,0,1,0,0,1,0,,uuid:60f7cdae-8a3c-4938-9dcc-92d20e0fe827,uuid:60f7cdae-8a3c-4938-9dcc-92d20e0fe827,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:57.602Z,2023-11-30T08:11:04.798Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,22:00:00.000Z,01:02:00.000Z,0,0,0,0,0,0,,uuid:62e7e546-ab02-41b1-9401-dcb62c832e79,uuid:62e7e546-ab02-41b1-9401-dcb62c832e79,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:57.078Z,2023-11-30T08:09:13.050Z,30/11/2023,orangogrande,OrGr_eticoga,1,outside,22:05:00.000Z,01:02:00.000Z,0,0,0,0,0,0,,uuid:8106d584-07b8-4bbd-9cf2-3e3ccaa1b196,uuid:8106d584-07b8-4bbd-9cf2-3e3ccaa1b196,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:56.594Z,2023-11-30T08:06:49.022Z,30/11/2023,orangogrande,OrGr_eticoga,3,inside,19:15:00.000Z,22:15:00.000Z,0,2,0,0,0,0,,uuid:82d2cb5f-1a38-47ca-aa63-841cace0a6ed,uuid:82d2cb5f-1a38-47ca-aa63-841cace0a6ed,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:55.874Z,2023-11-30T08:05:11.847Z,30/11/2023,orangogrande,OrGr_eticoga,2,inside,19:08:00.000Z,22:00:00.000Z,0,1,0,0,0,0,,uuid:194e50ae-7f8a-46c2-ab2d-3bfe3e2bb6e4,uuid:194e50ae-7f8a-46c2-ab2d-3bfe3e2bb6e4,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:55.149Z,2023-11-30T08:03:35.582Z,30/11/2023,orangogrande,OrGr_eticoga,4,inside,19:04:00.000Z,22:04:00.000Z,0,0,0,0,0,0,,uuid:cfb981fe-836a-4953-ad0e-a6d12bf4bac8,uuid:cfb981fe-836a-4953-ad0e-a6d12bf4bac8,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:54.485Z,2023-11-30T08:01:44.783Z,30/11/2023,orangogrande,OrGr_eticoga,5,inside,19:02:00.000Z,22:00:00.000Z,0,9,0,0,0,0,,uuid:4956bc05-0885-4092-965f-6ced9989e7a7,uuid:4956bc05-0885-4092-965f-6ced9989e7a7,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:53.768Z,2023-11-30T07:58:35.214Z,30/11/2023,orangogrande,OrGr_eticoga,1,outside,19:00:00.000Z,22:00:00.000Z,0,0,0,0,0,0,,uuid:e1385b93-229c-4cc2-bbe3-781ab1c12385,uuid:e1385b93-229c-4cc2-bbe3-781ab1c12385,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:52.997Z,2023-11-30T07:55:54.761Z,30/11/2023,orangogrande,OrGr_eticoga,1,inside,19:00:00.000Z,22:00:00.000Z,0,11,0,0,0,0,,uuid:6f73ad1f-44a0-426e-b0fa-e58ec8eba211,uuid:6f73ad1f-44a0-426e-b0fa-e58ec8eba211,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:52.261Z,2023-11-30T07:54:35.488Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,21:00:00.000Z,22:00:00.000Z,0,0,0,0,0,0,,uuid:2f2c5d02-b1d4-4603-b974-9cc18a5152e8,uuid:2f2c5d02-b1d4-4603-b974-9cc18a5152e8,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:51.479Z,2023-11-30T07:51:39.398Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,20:00:00.000Z,21:00:00.000Z,0,0,0,0,0,0,,uuid:8017dc71-222c-4413-9b60-15b70245c1ad,uuid:8017dc71-222c-4413-9b60-15b70245c1ad,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:50.344Z,2023-11-30T07:50:21.980Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,20:00:00.000Z,21:00:00.000Z,0,0,0,0,0,0,,uuid:c7e39348-ef95-4e95-bb7f-b6cc7b7e8187,uuid:c7e39348-ef95-4e95-bb7f-b6cc7b7e8187,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:49.774Z,2023-11-30T07:46:35.991Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,19:00:00.000Z,20:00:00.000Z,0,0,0,0,0,0,,uuid:b7ec54c1-1938-4e78-a59b-c008c250a6e7,uuid:b7ec54c1-1938-4e78-a59b-c008c250a6e7,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:49.299Z,2023-11-30T07:43:42.668Z,30/11/2023,orangogrande,OrGr_eticoga,5,outside,18:00:00.000Z,19:00:00.000Z,0,0,0,0,0,0,,uuid:0295d98e-a7cb-4131-9be6-b98864d0abd7,uuid:0295d98e-a7cb-4131-9be6-b98864d0abd7,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:47.428Z,2023-11-29T09:43:41.924Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,08:11:00.000Z,09:06:00.000Z,0,0,0,0,0,0,Nada,uuid:f7c9035e-33d3-452c-b9f7-c9b0e54d5598,uuid:f7c9035e-33d3-452c-b9f7-c9b0e54d5598,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:46.787Z,2023-11-29T09:42:14.380Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,07:15:00.000Z,08:11:00.000Z,0,0,0,0,0,0,Nada,uuid:93eaffc3-a5f4-4dc5-809b-cdd8b514774a,uuid:93eaffc3-a5f4-4dc5-809b-cdd8b514774a,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:46.140Z,2023-11-29T09:40:54.579Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,07:15:00.000Z,08:11:00.000Z,0,0,0,0,0,0,Nada,uuid:dd487ba2-682d-4904-95ff-ee77f703bbb8,uuid:dd487ba2-682d-4904-95ff-ee77f703bbb8,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:45.645Z,2023-11-29T09:39:07.683Z,28/11/2023,orangogrande,OrGr_eticoga,1,outside,04:10:00.000Z,07:06:00.000Z,0,0,0,0,0,0,Nada,uuid:0117fe36-1fff-4f2d-889a-cf3e529fb4d7,uuid:0117fe36-1fff-4f2d-889a-cf3e529fb4d7,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:45.106Z,2023-11-29T09:36:05.047Z,28/11/2023,orangogrande,OrGr_eticoga,5,inside,22:02:00.000Z,07:06:00.000Z,0,0,0,0,0,0,Nada,uuid:441c3945-41b1-4d43-829e-efcec8677211,uuid:441c3945-41b1-4d43-829e-efcec8677211,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:44.434Z,2023-11-29T09:34:18.194Z,28/11/2023,orangogrande,OrGr_eticoga,5,inside,22:05:00.000Z,07:10:00.000Z,0,1,0,0,0,0,Nada,uuid:5024d671-1fa5-4ced-89e4-5974d1290be8,uuid:5024d671-1fa5-4ced-89e4-5974d1290be8,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:43.669Z,2023-11-29T09:32:29.092Z,28/11/2023,orangogrande,OrGr_eticoga,5,outside,04:08:00.000Z,07:07:00.000Z,0,0,0,0,0,0, Nada,uuid:121352c7-edda-4b47-b707-e35be76eebb2,uuid:121352c7-edda-4b47-b707-e35be76eebb2,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:43.000Z,2023-11-29T09:29:56.903Z,28/11/2023,orangogrande,OrGr_eticoga,1,inside,22:07:00.000Z,07:05:00.000Z,1,2,0,0,0,0,Nada,uuid:582f5931-6117-477a-9aeb-d9a259820e3d,uuid:582f5931-6117-477a-9aeb-d9a259820e3d,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:42.496Z,2023-11-29T09:28:27.392Z,28/11/2023,orangogrande,OrGr_eticoga,4,inside,22:06:00.000Z,07:02:00.000Z,0,1,0,0,0,0,Nada,uuid:34f8bc7a-7b09-4854-9916-f4e0d2ca8d7a,uuid:34f8bc7a-7b09-4854-9916-f4e0d2ca8d7a,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:41.991Z,2023-11-29T09:26:43.747Z,28/11/2023,orangogrande,OrGr_eticoga,2,inside,22:00:00.000Z,07:05:00.000Z,1,0,0,0,0,0,Nada,uuid:dc8498b7-002e-47b6-ad2f-e6a642480fed,uuid:dc8498b7-002e-47b6-ad2f-e6a642480fed,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:41.292Z,2023-11-29T09:25:14.661Z,28/11/2023,orangogrande,OrGr_eticoga,2,inside,22:00:00.000Z,07:05:00.000Z,0,1,0,0,0,0,Nada,uuid:5d3139c8-c802-4a80-91ae-d9da87f18c01,uuid:5d3139c8-c802-4a80-91ae-d9da87f18c01,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:40.731Z,2023-11-29T09:23:25.598Z,28/11/2023,orangogrande,OrGr_eticoga,3,inside,22:03:00.000Z,07:03:00.000Z,0,0,0,0,0,0,Nada,uuid:c19c2072-b1ae-4bc3-98eb-b9406c426c23,uuid:c19c2072-b1ae-4bc3-98eb-b9406c426c23,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:40.084Z,2023-11-29T09:21:34.789Z,28/11/2023,orangogrande,OrGr_eticoga,4,inside,19:02:00.000Z,22:06:00.000Z,0,3,0,0,0,0,Nada,uuid:8c151302-a88c-4a19-8bf7-d11f422d1bab,uuid:8c151302-a88c-4a19-8bf7-d11f422d1bab,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:39.532Z,2023-11-29T09:19:51.895Z,28/11/2023,orangogrande,OrGr_eticoga,3,inside,19:22:00.000Z,22:03:00.000Z,0,1,0,0,0,0,Nada,uuid:95b15af1-3074-436a-b548-5c3404cda587,uuid:95b15af1-3074-436a-b548-5c3404cda587,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:39.070Z,2023-11-29T09:18:06.134Z,28/11/2023,orangogrande,OrGr_eticoga,2,inside,19:02:00.000Z,22:00:00.000Z,0,0,0,0,0,0,Nada,uuid:8de2bb39-891e-43bc-b536-5eb3a861018b,uuid:8de2bb39-891e-43bc-b536-5eb3a861018b,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:38.372Z,2023-11-29T09:16:38.575Z,28/11/2023,orangogrande,OrGr_eticoga,1,inside,19:05:00.000Z,22:10:00.000Z,0,0,0,0,0,0,Nada,uuid:40249ab8-b845-4eb2-b999-9a6ee2d06009,uuid:40249ab8-b845-4eb2-b999-9a6ee2d06009,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-30T16:07:37.813Z,2023-11-29T09:14:47.370Z,28/11/2023,orangogrande,OrGr_eticoga,1,outside,19:05:00.000Z,22:12:00.000Z,0,0,0,0,0,0,Nada,uuid:bdf39b99-67d8-4813-8882-d7d0d130fbe1,uuid:bdf39b99-67d8-4813-8882-d7d0d130fbe1,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:26:44.830Z,2023-11-26T07:54:10.801Z,25/11/2023,canogo,Can_amnequem,,farmland,19:00:00.000Z,19:00:00.000Z,0,2,0,0,0,0,,uuid:228bdd4b-98fc-4d8e-9e86-d0ae0108bd72,uuid:228bdd4b-98fc-4d8e-9e86-d0ae0108bd72,704,Assistente,1,1,,,collect:7ERgyK7KvWeVFiSJ,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:13.686Z,2023-11-27T11:06:46.901Z,26/11/2023,canogo,Can_amnequem,3,outside,09:00:00.000Z,10:02:00.000Z,0,0,0,0,0,0,,uuid:d6d90d5d-adcf-444c-a2f8-91ddf6f12968,uuid:d6d90d5d-adcf-444c-a2f8-91ddf6f12968,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:13.105Z,2023-11-27T11:05:58.535Z,26/11/2023,canogo,Can_amnequem,3,outside,08:00:00.000Z,09:00:00.000Z,0,0,0,0,0,0,,uuid:89b9d1cc-c97d-432e-ad52-7a4f98396cb6,uuid:89b9d1cc-c97d-432e-ad52-7a4f98396cb6,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:12.286Z,2023-11-27T11:05:11.372Z,26/11/2023,canogo,Can_amnequem,3,outside,07:00:00.000Z,08:00:00.000Z,0,0,0,0,0,0,,uuid:42be3de0-b7c2-4d7e-9d62-bc7d5c2f5a63,uuid:42be3de0-b7c2-4d7e-9d62-bc7d5c2f5a63,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:11.452Z,2023-11-27T11:04:20.624Z,26/11/2023,canogo,Can_amnequem,,farmland,19:00:00.000Z,07:30:00.000Z,0,13,0,0,0,0,,uuid:ecfc25e6-5616-44df-8dbf-369546079c79,uuid:ecfc25e6-5616-44df-8dbf-369546079c79,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:10.790Z,2023-11-27T11:03:32.585Z,26/11/2023,canogo,Can_amnequem,3,outside,04:00:00.000Z,07:00:00.000Z,0,0,0,0,0,0,,uuid:7806f911-e755-468c-b6b4-13f38796c796,uuid:7806f911-e755-468c-b6b4-13f38796c796,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:09.829Z,2023-11-27T11:02:27.629Z,26/11/2023,canogo,Can_amnequem,3,inside,22:00:00.000Z,07:00:00.000Z,0,0,0,0,0,0,,uuid:fa101507-40bf-4d89-b83c-ca7798443444,uuid:fa101507-40bf-4d89-b83c-ca7798443444,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:08.719Z,2023-11-27T11:01:20.703Z,26/11/2023,canogo,Can_amnequem,2,inside,22:00:00.000Z,07:00:00.000Z,0,2,0,0,0,0,,uuid:91da69c6-d77b-4716-9643-454278a24a66,uuid:91da69c6-d77b-4716-9643-454278a24a66,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:07.849Z,2023-11-27T11:00:29.037Z,26/11/2023,canogo,Can_amnequem,1,outside,04:00:00.000Z,07:00:00.000Z,0,0,0,0,0,0,,uuid:b9ad9ec7-9ea3-41e1-9f0c-3e37ea27b2b6,uuid:b9ad9ec7-9ea3-41e1-9f0c-3e37ea27b2b6,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:07.214Z,2023-11-27T10:59:23.923Z,26/11/2023,canogo,Can_amnequem,5,inside,22:05:00.000Z,07:00:00.000Z,3,1,0,0,0,0,,uuid:12912e9b-e58e-480a-8d74-aeb7382b8142,uuid:12912e9b-e58e-480a-8d74-aeb7382b8142,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:06.792Z,2023-11-27T10:58:09.518Z,26/11/2023,canogo,Can_amnequem,5,inside,22:05:00.000Z,07:00:00.000Z,1,0,0,0,0,0, ,uuid:406e8c06-3009-4174-8a63-7d1cb877fbbd,uuid:406e8c06-3009-4174-8a63-7d1cb877fbbd,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:05.404Z,2023-11-27T10:56:55.375Z,26/11/2023,canogo,Can_amnequem,4,inside,22:02:00.000Z,07:00:00.000Z,1,0,0,0,0,0, ,uuid:e8c06a36-8798-4edb-a063-8fb034591fc5,uuid:e8c06a36-8798-4edb-a063-8fb034591fc5,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-27T15:22:03.178Z,2023-11-27T10:55:52.046Z,26/11/2023,canogo,Can_amnequem,2,inside,22:04:00.000Z,07:08:00.000Z,0,0,0,0,0,0,,uuid:0399953a-37bf-43fb-b68a-5f0d9f9d1ab4,uuid:0399953a-37bf-43fb-b68a-5f0d9f9d1ab4,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
